date,car_type,geo,total_trips
2017-11-14,Juno,manhattan_hub,0.0
2017-11-14,Juno,outer_boroughs_ex_airports,0.0
2017-11-14,Juno,total,35708.0
2017-11-14,Lyft,airports,3068.0
2017-11-14,Lyft,manhattan,33895.0
2017-11-14,Lyft,manhattan_hub,23901.0
2017-11-14,Lyft,outer_boroughs_ex_airports,39894.0
2017-11-14,Lyft,total,76868.0
2017-11-14,Non-app FHVs,airports,733.0
2017-11-14,Non-app FHVs,manhattan,4167.0
2017-11-14,Non-app FHVs,manhattan_hub,3184.0
2017-11-14,Non-app FHVs,outer_boroughs_ex_airports,8433.0
2017-11-14,Non-app FHVs,total,89015.0
2017-11-14,Uber,airports,10866.0
2017-11-14,Uber,manhattan,162912.0
2017-11-14,Uber,manhattan_hub,117192.0
2017-11-14,Uber,outer_boroughs_ex_airports,150798.0
2017-11-14,Uber,total,324604.0
2017-11-14,Via,airports,82.0
2017-11-14,Via,manhattan,35165.0
2017-11-14,Via,manhattan_hub,19904.0
2017-11-14,Via,outer_boroughs_ex_airports,2125.0
2017-11-14,Via,total,37394.0
2017-11-14,Yellow taxis,airports,16808.0
2017-11-14,Yellow taxis,manhattan,292645.0
2017-11-14,Yellow taxis,manhattan_hub,198302.0
2017-11-14,Yellow taxis,outer_boroughs_ex_airports,6111.0
2017-11-14,Yellow taxis,total,320738.0
2017-11-15,Gett,airports,0.0
2017-11-15,Gett,manhattan,0.0
2017-11-15,Gett,manhattan_hub,0.0
2017-11-15,Gett,outer_boroughs_ex_airports,0.0
2017-11-15,Gett,total,0.0
2017-11-15,Green taxis,airports,6.0
2017-11-15,Green taxis,manhattan,9602.0
2017-11-15,Green taxis,manhattan_hub,0.0
2017-11-15,Green taxis,outer_boroughs_ex_airports,18920.0
2017-11-15,Green taxis,total,28565.0
2017-11-15,Juno,airports,0.0
2017-11-15,Juno,manhattan,0.0
2017-11-15,Juno,manhattan_hub,0.0
2017-11-15,Juno,outer_boroughs_ex_airports,0.0
2017-11-15,Juno,total,37096.0
2017-11-15,Lyft,airports,2914.0
2017-11-15,Lyft,manhattan,36038.0
2017-11-15,Lyft,manhattan_hub,25511.0
2017-11-15,Lyft,outer_boroughs_ex_airports,42482.0
2017-11-15,Lyft,total,81447.0
2017-11-15,Non-app FHVs,airports,768.0
2017-11-15,Non-app FHVs,manhattan,4372.0
2017-11-15,Non-app FHVs,manhattan_hub,3368.0
2017-11-15,Non-app FHVs,outer_boroughs_ex_airports,8515.0
2017-11-15,Non-app FHVs,total,91748.0
2017-11-15,Uber,airports,11308.0
2017-11-15,Uber,manhattan,170621.0
2017-11-15,Uber,manhattan_hub,122885.0
2017-11-15,Uber,outer_boroughs_ex_airports,158454.0
2017-11-15,Uber,total,340424.0
2017-11-15,Via,airports,73.0
2017-11-15,Via,manhattan,36043.0
2017-11-15,Via,manhattan_hub,20329.0
2017-11-15,Via,outer_boroughs_ex_airports,2111.0
2017-11-15,Via,total,38256.0
2017-11-15,Yellow taxis,airports,17755.0
2017-11-15,Yellow taxis,manhattan,302577.0
2017-11-15,Yellow taxis,manhattan_hub,205586.0
2017-11-15,Yellow taxis,outer_boroughs_ex_airports,6504.0
2017-11-15,Yellow taxis,total,332306.0
2017-11-16,Gett,airports,0.0
2017-11-16,Gett,manhattan,0.0
2017-11-16,Gett,manhattan_hub,0.0
2017-11-16,Gett,outer_boroughs_ex_airports,0.0
2017-11-16,Gett,total,0.0
2017-11-16,Green taxis,airports,19.0
2017-11-16,Green taxis,manhattan,10458.0
2017-11-16,Green taxis,manhattan_hub,1.0
2017-11-16,Green taxis,outer_boroughs_ex_airports,20762.0
2017-11-16,Green taxis,total,31277.0
2017-11-16,Juno,airports,0.0
2017-11-16,Juno,manhattan,0.0
2017-11-16,Juno,manhattan_hub,0.0
2017-11-16,Juno,outer_boroughs_ex_airports,0.0
2017-11-16,Juno,total,42831.0
2017-11-16,Lyft,airports,3384.0
2017-11-16,Lyft,manhattan,38720.0
2017-11-16,Lyft,manhattan_hub,27762.0
2017-11-16,Lyft,outer_boroughs_ex_airports,46247.0
2017-11-16,Lyft,total,88368.0
2017-11-16,Non-app FHVs,airports,751.0
2017-11-16,Non-app FHVs,manhattan,4037.0
2017-11-16,Non-app FHVs,manhattan_hub,3053.0
2017-11-16,Non-app FHVs,outer_boroughs_ex_airports,8817.0
2017-11-16,Non-app FHVs,total,95111.0
2017-11-16,Uber,airports,13463.0
2017-11-16,Uber,manhattan,186263.0
2017-11-16,Uber,manhattan_hub,135542.0
2017-11-16,Uber,outer_boroughs_ex_airports,175036.0
2017-11-16,Uber,total,374801.0
2017-11-16,Via,airports,79.0
2017-11-16,Via,manhattan,38126.0
2017-11-16,Via,manhattan_hub,21548.0
2017-11-16,Via,outer_boroughs_ex_airports,2534.0
2017-11-16,Via,total,40752.0
2017-11-16,Yellow taxis,airports,17029.0
2017-11-16,Yellow taxis,manhattan,316157.0
2017-11-16,Yellow taxis,manhattan_hub,213173.0
2017-11-16,Yellow taxis,outer_boroughs_ex_airports,7033.0
2017-11-16,Yellow taxis,total,345572.0
2017-11-17,Gett,airports,0.0
2017-11-17,Gett,manhattan,0.0
2017-11-17,Gett,manhattan_hub,0.0
2017-11-17,Gett,outer_boroughs_ex_airports,0.0
2017-11-17,Gett,total,0.0
2017-11-17,Green taxis,airports,13.0
2017-11-17,Green taxis,manhattan,11349.0
2017-11-17,Green taxis,manhattan_hub,1.0
2017-11-17,Green taxis,outer_boroughs_ex_airports,23409.0
2017-11-17,Green taxis,total,34821.0
2017-11-17,Juno,airports,0.0
2017-11-17,Juno,manhattan,0.0
2017-11-17,Juno,manhattan_hub,0.0
2017-11-17,Juno,outer_boroughs_ex_airports,0.0
2017-11-17,Juno,total,41244.0
2017-11-17,Lyft,airports,3668.0
2017-11-17,Lyft,manhattan,41658.0
2017-11-17,Lyft,manhattan_hub,29891.0
2017-11-17,Lyft,outer_boroughs_ex_airports,53719.0
2017-11-17,Lyft,total,99065.0
2017-11-17,Non-app FHVs,airports,829.0
2017-11-17,Non-app FHVs,manhattan,2916.0
2017-11-17,Non-app FHVs,manhattan_hub,2078.0
2017-11-17,Non-app FHVs,outer_boroughs_ex_airports,9013.0
2017-11-17,Non-app FHVs,total,95705.0
2017-11-17,Uber,airports,13419.0
2017-11-17,Uber,manhattan,203477.0
2017-11-17,Uber,manhattan_hub,147266.0
2017-11-17,Uber,outer_boroughs_ex_airports,201509.0
2017-11-17,Uber,total,418439.0
2017-11-17,Via,airports,88.0
2017-11-17,Via,manhattan,36124.0
2017-11-17,Via,manhattan_hub,20744.0
2017-11-17,Via,outer_boroughs_ex_airports,2729.0
2017-11-17,Via,total,38960.0
2017-11-17,Yellow taxis,airports,17232.0
2017-11-17,Yellow taxis,manhattan,322313.0
2017-11-17,Yellow taxis,manhattan_hub,218196.0
2017-11-17,Yellow taxis,outer_boroughs_ex_airports,7667.0
2017-11-17,Yellow taxis,total,353557.0
2017-11-18,Gett,airports,0.0
2017-11-18,Gett,manhattan,0.0
2017-11-18,Gett,manhattan_hub,0.0
2017-11-18,Gett,outer_boroughs_ex_airports,0.0
2017-11-18,Gett,total,0.0
2017-11-18,Green taxis,airports,9.0
2017-11-18,Green taxis,manhattan,10012.0
2017-11-18,Green taxis,manhattan_hub,0.0
2017-11-18,Green taxis,outer_boroughs_ex_airports,25891.0
2017-11-18,Green taxis,total,35962.0
2017-11-18,Juno,airports,0.0
2017-11-18,Juno,manhattan,0.0
2017-11-18,Juno,manhattan_hub,0.0
2017-11-18,Juno,outer_boroughs_ex_airports,0.0
2017-11-18,Juno,total,41151.0
2017-11-18,Lyft,airports,2321.0
2017-11-18,Lyft,manhattan,54482.0
2017-11-18,Lyft,manhattan_hub,39006.0
2017-11-18,Lyft,outer_boroughs_ex_airports,68203.0
2017-11-18,Lyft,total,125041.0
2017-11-18,Non-app FHVs,airports,305.0
2017-11-18,Non-app FHVs,manhattan,1095.0
2017-11-18,Non-app FHVs,manhattan_hub,635.0
2017-11-18,Non-app FHVs,outer_boroughs_ex_airports,7396.0
2017-11-18,Non-app FHVs,total,78682.0
2017-11-18,Uber,airports,7485.0
2017-11-18,Uber,manhattan,239412.0
2017-11-18,Uber,manhattan_hub,171292.0
2017-11-18,Uber,outer_boroughs_ex_airports,237743.0
2017-11-18,Uber,total,484704.0
2017-11-18,Via,airports,70.0
2017-11-18,Via,manhattan,25957.0
2017-11-18,Via,manhattan_hub,15380.0
2017-11-18,Via,outer_boroughs_ex_airports,3310.0
2017-11-18,Via,total,29349.0
2017-11-18,Yellow taxis,airports,11078.0
2017-11-18,Yellow taxis,manhattan,318611.0
2017-11-18,Yellow taxis,manhattan_hub,221379.0
2017-11-18,Yellow taxis,outer_boroughs_ex_airports,9605.0
2017-11-18,Yellow taxis,total,345346.0
2017-11-19,Gett,airports,0.0
2017-11-19,Gett,manhattan,0.0
2017-11-19,Gett,manhattan_hub,0.0
2017-11-19,Gett,outer_boroughs_ex_airports,0.0
2017-11-19,Gett,total,0.0
2017-11-19,Green taxis,airports,9.0
2017-11-19,Green taxis,manhattan,7933.0
2017-11-19,Green taxis,manhattan_hub,0.0
2017-11-19,Green taxis,outer_boroughs_ex_airports,20880.0
2017-11-19,Green taxis,total,28851.0
2017-11-19,Juno,airports,0.0
2017-11-19,Juno,manhattan,0.0
2017-11-19,Juno,manhattan_hub,0.0
2017-11-19,Juno,outer_boroughs_ex_airports,0.0
2017-11-19,Juno,total,41299.0
2017-11-19,Lyft,airports,3158.0
2017-11-19,Lyft,manhattan,46371.0
2017-11-19,Lyft,manhattan_hub,33347.0
2017-11-19,Lyft,outer_boroughs_ex_airports,58092.0
2017-11-19,Lyft,total,107651.0
2017-11-19,Non-app FHVs,airports,429.0
2017-11-19,Non-app FHVs,manhattan,909.0
2017-11-19,Non-app FHVs,manhattan_hub,508.0
2017-11-19,Non-app FHVs,outer_boroughs_ex_airports,6468.0
2017-11-19,Non-app FHVs,total,71162.0
2017-11-19,Uber,airports,10694.0
2017-11-19,Uber,manhattan,188199.0
2017-11-19,Uber,manhattan_hub,133006.0
2017-11-19,Uber,outer_boroughs_ex_airports,201643.0
2017-11-19,Uber,total,400589.0
2017-11-19,Via,airports,157.0
2017-11-19,Via,manhattan,22070.0
2017-11-19,Via,manhattan_hub,12905.0
2017-11-19,Via,outer_boroughs_ex_airports,2984.0
2017-11-19,Via,total,25254.0
2017-11-19,Yellow taxis,airports,15154.0
2017-11-19,Yellow taxis,manhattan,269575.0
2017-11-19,Yellow taxis,manhattan_hub,188124.0
2017-11-19,Yellow taxis,outer_boroughs_ex_airports,8602.0
2017-11-19,Yellow taxis,total,297908.0
2017-11-20,Gett,airports,0.0
2017-11-20,Gett,manhattan,0.0
2017-11-20,Gett,manhattan_hub,0.0
2017-11-20,Gett,outer_boroughs_ex_airports,0.0
2017-11-20,Gett,total,0.0
2017-11-20,Green taxis,airports,4.0
2017-11-20,Green taxis,manhattan,9440.0
2017-11-20,Green taxis,manhattan_hub,0.0
2017-11-20,Green taxis,outer_boroughs_ex_airports,17472.0
2017-11-20,Green taxis,total,26949.0
2017-11-20,Juno,airports,0.0
2017-11-20,Juno,manhattan,0.0
2017-11-20,Juno,manhattan_hub,0.0
2017-11-20,Juno,outer_boroughs_ex_airports,0.0
2017-11-20,Juno,total,35966.0
2017-11-20,Lyft,airports,3120.0
2017-11-20,Lyft,manhattan,32978.0
2017-11-20,Lyft,manhattan_hub,22723.0
2017-11-20,Lyft,outer_boroughs_ex_airports,42095.0
2017-11-20,Lyft,total,78215.0
2017-11-20,Non-app FHVs,airports,461.0
2017-11-20,Non-app FHVs,manhattan,3431.0
2017-11-20,Non-app FHVs,manhattan_hub,2522.0
2017-11-20,Non-app FHVs,outer_boroughs_ex_airports,8424.0
2017-11-20,Non-app FHVs,total,89326.0
2017-11-20,Uber,airports,9597.0
2017-11-20,Uber,manhattan,152427.0
2017-11-20,Uber,manhattan_hub,106813.0
2017-11-20,Uber,outer_boroughs_ex_airports,154561.0
2017-11-20,Uber,total,316617.0
2017-11-20,Via,airports,111.0
2017-11-20,Via,manhattan,32886.0
2017-11-20,Via,manhattan_hub,18502.0
2017-11-20,Via,outer_boroughs_ex_airports,2277.0
2017-11-20,Via,total,35300.0
2017-11-20,Yellow taxis,airports,14809.0
2017-11-20,Yellow taxis,manhattan,269682.0
2017-11-20,Yellow taxis,manhattan_hub,177714.0
2017-11-20,Yellow taxis,outer_boroughs_ex_airports,5696.0
2017-11-20,Yellow taxis,total,295538.0
2017-11-21,Gett,airports,0.0
2017-11-21,Gett,manhattan,0.0
2017-11-21,Gett,manhattan_hub,0.0
2017-11-21,Gett,outer_boroughs_ex_airports,0.0
2017-11-21,Gett,total,0.0
2017-11-21,Green taxis,airports,9.0
2017-11-21,Green taxis,manhattan,9186.0
2017-11-21,Green taxis,manhattan_hub,0.0
2017-11-21,Green taxis,outer_boroughs_ex_airports,18050.0
2017-11-21,Green taxis,total,27291.0
2017-11-21,Juno,airports,0.0
2017-11-21,Juno,manhattan,0.0
2017-11-21,Juno,manhattan_hub,0.0
2017-11-21,Juno,outer_boroughs_ex_airports,0.0
2017-11-21,Juno,total,36216.0
2017-11-21,Lyft,airports,2656.0
2017-11-21,Lyft,manhattan,32130.0
2017-11-21,Lyft,manhattan_hub,22095.0
2017-11-21,Lyft,outer_boroughs_ex_airports,41468.0
2017-11-21,Lyft,total,76264.0
2017-11-21,Non-app FHVs,airports,452.0
2017-11-21,Non-app FHVs,manhattan,3673.0
2017-11-21,Non-app FHVs,manhattan_hub,2731.0
2017-11-21,Non-app FHVs,outer_boroughs_ex_airports,8543.0
2017-11-21,Non-app FHVs,total,89609.0
2017-11-21,Uber,airports,9263.0
2017-11-21,Uber,manhattan,156810.0
2017-11-21,Uber,manhattan_hub,109691.0
2017-11-21,Uber,outer_boroughs_ex_airports,156278.0
2017-11-21,Uber,total,322383.0
2017-11-21,Via,airports,82.0
2017-11-21,Via,manhattan,32607.0
2017-11-21,Via,manhattan_hub,18009.0
2017-11-21,Via,outer_boroughs_ex_airports,2394.0
2017-11-21,Via,total,35101.0
2017-11-21,Yellow taxis,airports,13774.0
2017-11-21,Yellow taxis,manhattan,277798.0
2017-11-21,Yellow taxis,manhattan_hub,182398.0
2017-11-21,Yellow taxis,outer_boroughs_ex_airports,6313.0
2017-11-21,Yellow taxis,total,303274.0
2017-11-22,Gett,airports,0.0
2017-11-22,Gett,manhattan,0.0
2017-11-22,Gett,manhattan_hub,0.0
2017-11-22,Gett,outer_boroughs_ex_airports,0.0
2017-11-22,Gett,total,0.0
2017-11-22,Green taxis,airports,6.0
2017-11-22,Green taxis,manhattan,9850.0
2017-11-22,Green taxis,manhattan_hub,0.0
2017-11-22,Green taxis,outer_boroughs_ex_airports,20544.0
2017-11-22,Green taxis,total,30459.0
2017-11-22,Juno,airports,0.0
2017-11-22,Juno,manhattan,0.0
2017-11-22,Juno,manhattan_hub,0.0
2017-11-22,Juno,outer_boroughs_ex_airports,0.0
2017-11-22,Juno,total,40236.0
2017-11-22,Lyft,airports,2745.0
2017-11-22,Lyft,manhattan,36007.0
2017-11-22,Lyft,manhattan_hub,24456.0
2017-11-22,Lyft,outer_boroughs_ex_airports,50331.0
2017-11-22,Lyft,total,89107.0
2017-11-22,Non-app FHVs,airports,343.0
2017-11-22,Non-app FHVs,manhattan,2204.0
2017-11-22,Non-app FHVs,manhattan_hub,1431.0
2017-11-22,Non-app FHVs,outer_boroughs_ex_airports,8792.0
2017-11-22,Non-app FHVs,total,91487.0
2017-11-22,Uber,airports,9545.0
2017-11-22,Uber,manhattan,163817.0
2017-11-22,Uber,manhattan_hub,112443.0
2017-11-22,Uber,outer_boroughs_ex_airports,191044.0
2017-11-22,Uber,total,364443.0
2017-11-22,Via,airports,77.0
2017-11-22,Via,manhattan,29652.0
2017-11-22,Via,manhattan_hub,16839.0
2017-11-22,Via,outer_boroughs_ex_airports,2620.0
2017-11-22,Via,total,32370.0
2017-11-22,Yellow taxis,airports,13619.0
2017-11-22,Yellow taxis,manhattan,270927.0
2017-11-22,Yellow taxis,manhattan_hub,177160.0
2017-11-22,Yellow taxis,outer_boroughs_ex_airports,6443.0
2017-11-22,Yellow taxis,total,295794.0
2017-11-23,Gett,airports,0.0
2017-11-23,Gett,manhattan,0.0
2017-11-23,Gett,manhattan_hub,0.0
2017-11-23,Gett,outer_boroughs_ex_airports,0.0
2017-11-23,Gett,total,0.0
2017-11-23,Green taxis,airports,9.0
2017-11-23,Green taxis,manhattan,7559.0
2017-11-23,Green taxis,manhattan_hub,1.0
2017-11-23,Green taxis,outer_boroughs_ex_airports,15926.0
2017-11-23,Green taxis,total,23530.0
2017-11-23,Juno,airports,0.0
2017-11-23,Juno,manhattan,0.0
2017-11-23,Juno,manhattan_hub,0.0
2017-11-23,Juno,outer_boroughs_ex_airports,0.0
2017-11-23,Juno,total,35529.0
2017-11-23,Lyft,airports,2282.0
2017-11-23,Lyft,manhattan,30420.0
2017-11-23,Lyft,manhattan_hub,18959.0
2017-11-23,Lyft,outer_boroughs_ex_airports,52084.0
2017-11-23,Lyft,total,84815.0
2017-11-23,Non-app FHVs,airports,113.0
2017-11-23,Non-app FHVs,manhattan,831.0
2017-11-23,Non-app FHVs,manhattan_hub,387.0
2017-11-23,Non-app FHVs,outer_boroughs_ex_airports,6551.0
2017-11-23,Non-app FHVs,total,73583.0
2017-11-23,Uber,airports,5935.0
2017-11-23,Uber,manhattan,123349.0
2017-11-23,Uber,manhattan_hub,77383.0
2017-11-23,Uber,outer_boroughs_ex_airports,201514.0
2017-11-23,Uber,total,330866.0
2017-11-23,Via,airports,63.0
2017-11-23,Via,manhattan,11955.0
2017-11-23,Via,manhattan_hub,6375.0
2017-11-23,Via,outer_boroughs_ex_airports,2321.0
2017-11-23,Via,total,14353.0
2017-11-23,Yellow taxis,airports,8229.0
2017-11-23,Yellow taxis,manhattan,174011.0
2017-11-23,Yellow taxis,manhattan_hub,113636.0
2017-11-23,Yellow taxis,outer_boroughs_ex_airports,6625.0
2017-11-23,Yellow taxis,total,192449.0
2017-11-24,Gett,airports,0.0
2017-11-24,Gett,manhattan,0.0
2017-11-24,Gett,manhattan_hub,0.0
2017-11-24,Gett,outer_boroughs_ex_airports,0.0
2017-11-24,Gett,total,0.0
2017-11-24,Green taxis,airports,11.0
2017-11-24,Green taxis,manhattan,6744.0
2017-11-24,Green taxis,manhattan_hub,1.0
2017-11-24,Green taxis,outer_boroughs_ex_airports,15257.0
2017-11-24,Green taxis,total,22045.0
2017-11-24,Juno,airports,0.0
2017-11-24,Juno,manhattan,0.0
2017-11-24,Juno,manhattan_hub,0.0
2017-11-24,Juno,outer_boroughs_ex_airports,0.0
2017-11-24,Juno,total,30652.0
2017-11-24,Lyft,airports,2484.0
2017-11-24,Lyft,manhattan,29116.0
2017-11-24,Lyft,manhattan_hub,20017.0
2017-11-24,Lyft,outer_boroughs_ex_airports,41478.0
2017-11-24,Lyft,total,73103.0
2017-11-24,Non-app FHVs,airports,184.0
2017-11-24,Non-app FHVs,manhattan,743.0
2017-11-24,Non-app FHVs,manhattan_hub,424.0
2017-11-24,Non-app FHVs,outer_boroughs_ex_airports,6406.0
2017-11-24,Non-app FHVs,total,70656.0
2017-11-24,Uber,airports,6020.0
2017-11-24,Uber,manhattan,127353.0
2017-11-24,Uber,manhattan_hub,88346.0
2017-11-24,Uber,outer_boroughs_ex_airports,165929.0
2017-11-24,Uber,total,299353.0
2017-11-24,Via,airports,129.0
2017-11-24,Via,manhattan,16143.0
2017-11-24,Via,manhattan_hub,9100.0
2017-11-24,Via,outer_boroughs_ex_airports,2083.0
2017-11-24,Via,total,18382.0
2017-11-24,Yellow taxis,airports,9966.0
2017-11-24,Yellow taxis,manhattan,197882.0
2017-11-24,Yellow taxis,manhattan_hub,137999.0
2017-11-24,Yellow taxis,outer_boroughs_ex_airports,4475.0
2017-11-24,Yellow taxis,total,216356.0
2017-11-25,Gett,airports,0.0
2017-11-25,Gett,manhattan,0.0
2017-11-25,Gett,manhattan_hub,0.0
2017-11-25,Gett,outer_boroughs_ex_airports,0.0
2017-11-25,Gett,total,0.0
2017-11-25,Green taxis,airports,4.0
2017-11-25,Green taxis,manhattan,7986.0
2017-11-25,Green taxis,manhattan_hub,2.0
2017-11-25,Green taxis,outer_boroughs_ex_airports,18704.0
2017-11-25,Green taxis,total,26738.0
2017-11-25,Juno,airports,0.0
2017-11-25,Juno,manhattan,0.0
2017-11-25,Juno,manhattan_hub,0.0
2017-11-25,Juno,outer_boroughs_ex_airports,0.0
2017-11-25,Juno,total,33571.0
2017-11-25,Lyft,airports,3781.0
2017-11-25,Lyft,manhattan,36528.0
2017-11-25,Lyft,manhattan_hub,25429.0
2017-11-25,Lyft,outer_boroughs_ex_airports,45901.0
2017-11-25,Lyft,total,86240.0
2017-11-25,Non-app FHVs,airports,327.0
2017-11-25,Non-app FHVs,manhattan,729.0
2017-11-25,Non-app FHVs,manhattan_hub,411.0
2017-11-25,Non-app FHVs,outer_boroughs_ex_airports,6348.0
2017-11-25,Non-app FHVs,total,63828.0
2017-11-25,Uber,airports,10503.0
2017-11-25,Uber,manhattan,155812.0
2017-11-25,Uber,manhattan_hub,110003.0
2017-11-25,Uber,outer_boroughs_ex_airports,174421.0
2017-11-25,Uber,total,340792.0
2017-11-25,Via,airports,247.0
2017-11-25,Via,manhattan,17376.0
2017-11-25,Via,manhattan_hub,9840.0
2017-11-25,Via,outer_boroughs_ex_airports,2353.0
2017-11-25,Via,total,20044.0
2017-11-25,Yellow taxis,airports,16043.0
2017-11-25,Yellow taxis,manhattan,232098.0
2017-11-25,Yellow taxis,manhattan_hub,163781.0
2017-11-25,Yellow taxis,outer_boroughs_ex_airports,5694.0
2017-11-25,Yellow taxis,total,258237.0
2017-11-26,Gett,airports,0.0
2017-11-26,Gett,manhattan,0.0
2017-11-26,Gett,manhattan_hub,0.0
2017-11-26,Gett,outer_boroughs_ex_airports,0.0
2017-11-26,Gett,total,0.0
2017-11-26,Green taxis,airports,6.0
2017-11-26,Green taxis,manhattan,7586.0
2017-11-26,Green taxis,manhattan_hub,0.0
2017-11-26,Green taxis,outer_boroughs_ex_airports,18133.0
2017-11-26,Green taxis,total,25767.0
2017-11-26,Juno,airports,0.0
2017-11-26,Juno,manhattan,0.0
2017-11-26,Juno,manhattan_hub,0.0
2017-11-26,Juno,outer_boroughs_ex_airports,0.0
2017-11-26,Juno,total,33684.0
2017-11-26,Lyft,airports,5234.0
2017-11-26,Lyft,manhattan,36389.0
2017-11-26,Lyft,manhattan_hub,25430.0
2017-11-26,Lyft,outer_boroughs_ex_airports,46281.0
2017-11-26,Lyft,total,87923.0
2017-11-26,Non-app FHVs,airports,554.0
2017-11-26,Non-app FHVs,manhattan,875.0
2017-11-26,Non-app FHVs,manhattan_hub,494.0
2017-11-26,Non-app FHVs,outer_boroughs_ex_airports,5821.0
2017-11-26,Non-app FHVs,total,63389.0
2017-11-26,Uber,airports,18893.0
2017-11-26,Uber,manhattan,145883.0
2017-11-26,Uber,manhattan_hub,102828.0
2017-11-26,Uber,outer_boroughs_ex_airports,165407.0
2017-11-26,Uber,total,330221.0
2017-11-26,Via,airports,365.0
2017-11-26,Via,manhattan,17113.0
2017-11-26,Via,manhattan_hub,9737.0
2017-11-26,Via,outer_boroughs_ex_airports,2448.0
2017-11-26,Via,total,20054.0
2017-11-26,Yellow taxis,airports,21102.0
2017-11-26,Yellow taxis,manhattan,219311.0
2017-11-26,Yellow taxis,manhattan_hub,156016.0
2017-11-26,Yellow taxis,outer_boroughs_ex_airports,6488.0
2017-11-26,Yellow taxis,total,251377.0
2017-11-27,Gett,airports,0.0
2017-11-27,Gett,manhattan,0.0
2017-11-27,Gett,manhattan_hub,0.0
2017-11-27,Gett,outer_boroughs_ex_airports,0.0
2017-11-27,Gett,total,0.0
2017-11-27,Green taxis,airports,9.0
2017-11-27,Green taxis,manhattan,8643.0
2017-11-27,Green taxis,manhattan_hub,0.0
2017-11-27,Green taxis,outer_boroughs_ex_airports,16246.0
2017-11-27,Green taxis,total,24955.0
2017-11-27,Juno,airports,0.0
2017-11-27,Juno,manhattan,0.0
2017-11-27,Juno,manhattan_hub,0.0
2017-11-27,Juno,outer_boroughs_ex_airports,0.0
2017-11-27,Juno,total,32841.0
2017-11-27,Lyft,airports,5871.0
2017-11-27,Lyft,manhattan,31508.0
2017-11-27,Lyft,manhattan_hub,21711.0
2017-11-27,Lyft,outer_boroughs_ex_airports,39180.0
2017-11-27,Lyft,total,76576.0
2017-11-27,Non-app FHVs,airports,717.0
2017-11-27,Non-app FHVs,manhattan,3289.0
2017-11-27,Non-app FHVs,manhattan_hub,2434.0
2017-11-27,Non-app FHVs,outer_boroughs_ex_airports,7837.0
2017-11-27,Non-app FHVs,total,83848.0
2017-11-27,Uber,airports,17945.0
2017-11-27,Uber,manhattan,134682.0
2017-11-27,Uber,manhattan_hub,94311.0
2017-11-27,Uber,outer_boroughs_ex_airports,142389.0
2017-11-27,Uber,total,295055.0
2017-11-27,Via,airports,303.0
2017-11-27,Via,manhattan,32256.0
2017-11-27,Via,manhattan_hub,18056.0
2017-11-27,Via,outer_boroughs_ex_airports,2438.0
2017-11-27,Via,total,35082.0
2017-11-27,Yellow taxis,airports,21485.0
2017-11-27,Yellow taxis,manhattan,245742.0
2017-11-27,Yellow taxis,manhattan_hub,164641.0
2017-11-27,Yellow taxis,outer_boroughs_ex_airports,5354.0
2017-11-27,Yellow taxis,total,277655.0
2017-11-28,Gett,airports,0.0
2017-11-28,Gett,manhattan,0.0
2017-11-28,Gett,manhattan_hub,0.0
2017-11-28,Gett,outer_boroughs_ex_airports,0.0
2017-11-28,Gett,total,0.0
2017-11-28,Green taxis,airports,9.0
2017-11-28,Green taxis,manhattan,8955.0
2017-11-28,Green taxis,manhattan_hub,1.0
2017-11-28,Green taxis,outer_boroughs_ex_airports,16558.0
2017-11-28,Green taxis,total,25551.0
2017-11-28,Juno,airports,0.0
2017-11-28,Juno,manhattan,0.0
2017-11-28,Juno,manhattan_hub,0.0
2017-11-28,Juno,outer_boroughs_ex_airports,0.0
2017-11-28,Juno,total,34710.0
2017-11-28,Lyft,airports,4096.0
2017-11-28,Lyft,manhattan,32737.0
2017-11-28,Lyft,manhattan_hub,22956.0
2017-11-28,Lyft,outer_boroughs_ex_airports,39126.0
2017-11-28,Lyft,total,75975.0
2017-11-28,Non-app FHVs,airports,649.0
2017-11-28,Non-app FHVs,manhattan,4148.0
2017-11-28,Non-app FHVs,manhattan_hub,3207.0
2017-11-28,Non-app FHVs,outer_boroughs_ex_airports,8049.0
2017-11-28,Non-app FHVs,total,85220.0
2017-11-28,Uber,airports,11937.0
2017-11-28,Uber,manhattan,148455.0
2017-11-28,Uber,manhattan_hub,106321.0
2017-11-28,Uber,outer_boroughs_ex_airports,142890.0
2017-11-28,Uber,total,303310.0
2017-11-28,Via,airports,193.0
2017-11-28,Via,manhattan,34457.0
2017-11-28,Via,manhattan_hub,19410.0
2017-11-28,Via,outer_boroughs_ex_airports,2410.0
2017-11-28,Via,total,37114.0
2017-11-28,Yellow taxis,airports,18594.0
2017-11-28,Yellow taxis,manhattan,272871.0
2017-11-28,Yellow taxis,manhattan_hub,185255.0
2017-11-28,Yellow taxis,outer_boroughs_ex_airports,5508.0
2017-11-28,Yellow taxis,total,302342.0
2017-11-29,Gett,airports,0.0
2017-11-29,Gett,manhattan,0.0
2017-11-29,Gett,manhattan_hub,0.0
2017-11-29,Gett,outer_boroughs_ex_airports,0.0
2017-11-29,Gett,total,0.0
2017-11-29,Green taxis,airports,12.0
2017-11-29,Green taxis,manhattan,9467.0
2017-11-29,Green taxis,manhattan_hub,3.0
